"Movie Name","DateTime","Date","Day","Time","Screen","Cinema Name"
"Майкъл","2026-04-22T01:50:00","4/22/2026","Wednesday","1:50 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Майкъл","2026-04-22T03:00:00","4/22/2026","Wednesday","3:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Майкъл","2026-04-22T04:20:00","4/22/2026","Wednesday","4:20 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Майкъл","2026-04-22T05:30:00","4/22/2026","Wednesday","5:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Майкъл","2026-04-22T06:50:00","4/22/2026","Wednesday","6:50 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Майкъл","2026-04-22T08:00:00","4/22/2026","Wednesday","8:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Майкъл","2026-04-22T09:20:00","4/22/2026","Wednesday","9:20 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Майкъл","2026-04-22T10:30:00","4/22/2026","Wednesday","10:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Охранителят","2026-04-22T10:00:00","4/22/2026","Wednesday","10:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Брулени хълмове","2026-04-22T08:50:00","4/22/2026","Wednesday","8:50 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Брънч за начинаещи","2026-04-22T07:00:00","4/22/2026","Wednesday","7:00 PM","Digital; LUXE","Kino Arena - West Mall"
"The Mortuary Assistant: Филмът","2026-04-22T10:20:00","4/22/2026","Wednesday","10:20 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Проектът „Аве Мария“","2026-04-22T01:30:00","4/22/2026","Wednesday","1:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Проектът „Аве Мария“","2026-04-22T06:30:00","4/22/2026","Wednesday","6:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Проектът „Аве Мария“","2026-04-22T09:30:00","4/22/2026","Wednesday","9:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Супер Марио Галактика: Филмът","2026-04-22T01:40:00","4/22/2026","Wednesday","1:40 PM","Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Супер Марио Галактика: Филмът","2026-04-22T02:45:00","4/22/2026","Wednesday","2:45 PM","Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Супер Марио Галактика: Филмът","2026-04-22T04:50:00","4/22/2026","Wednesday","4:50 PM","Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Супер Марио Галактика: Филмът","2026-04-22T03:50:00","4/22/2026","Wednesday","3:50 PM","3D Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Супер Марио Галактика: Филмът","2026-04-22T06:10:00","4/22/2026","Wednesday","6:10 PM","3D Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Драмата","2026-04-22T03:10:00","4/22/2026","Wednesday","3:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Драмата","2026-04-22T07:50:00","4/22/2026","Wednesday","7:50 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Балканска сватба","2026-04-22T04:30:00","4/22/2026","Wednesday","4:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Балканска сватба","2026-04-22T07:40:00","4/22/2026","Wednesday","7:40 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Балканска сватба","2026-04-22T09:40:00","4/22/2026","Wednesday","9:40 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Вампирите от Норич","2026-04-22T02:00:00","4/22/2026","Wednesday","2:00 PM","Digital; LUXE","Kino Arena - West Mall"
"Вампирите от Норич","2026-04-22T04:00:00","4/22/2026","Wednesday","4:00 PM","Digital; LUXE","Kino Arena - West Mall"
"Вампирите от Норич","2026-04-22T06:00:00","4/22/2026","Wednesday","6:00 PM","Digital; LUXE","Kino Arena - West Mall"
"Вампирите от Норич","2026-04-22T08:20:00","4/22/2026","Wednesday","8:20 PM","Digital; LUXE","Kino Arena - West Mall"
"Кокозайо и тайната на мармота","2026-04-22T01:15:00","4/22/2026","Wednesday","1:15 PM","Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Кокозайо и тайната на мармота","2026-04-22T02:30:00","4/22/2026","Wednesday","2:30 PM","Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Кокозайо и тайната на мармота","2026-04-22T04:15:00","4/22/2026","Wednesday","4:15 PM","Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Кокозайо и тайната на мармота","2026-04-22T05:50:00","4/22/2026","Wednesday","5:50 PM","Digital; Dubbed; LUXE","Kino Arena - West Mall"
"Мумията","2026-04-22T01:00:00","4/22/2026","Wednesday","1:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Мумията","2026-04-22T02:20:00","4/22/2026","Wednesday","2:20 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Мумията","2026-04-22T03:40:00","4/22/2026","Wednesday","3:40 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Мумията","2026-04-22T05:00:00","4/22/2026","Wednesday","5:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Мумията","2026-04-22T06:20:00","4/22/2026","Wednesday","6:20 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Мумията","2026-04-22T07:30:00","4/22/2026","Wednesday","7:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Мумията","2026-04-22T09:00:00","4/22/2026","Wednesday","9:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Мумията","2026-04-22T10:10:00","4/22/2026","Wednesday","10:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Черно море","2026-04-22T01:10:00","4/22/2026","Wednesday","1:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Черно море","2026-04-22T05:15:00","4/22/2026","Wednesday","5:15 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Черно море","2026-04-22T07:10:00","4/22/2026","Wednesday","7:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Черно море","2026-04-22T09:10:00","4/22/2026","Wednesday","9:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - West Mall"
"Кокозайо и тайната на мармота","2026-04-23T01:00:00","4/23/2026","Thursday","1:00 PM","Зала7","Cinema City - Mall Of Sofia"
"Мумията","2026-04-23T01:00:00","4/23/2026","Thursday","1:00 PM","Зала4","Cinema City - Mall Of Sofia"
"Вампирите от Норич","2026-04-23T01:10:00","4/23/2026","Thursday","1:10 PM","Зала6","Cinema City - Mall Of Sofia"
"Тафити - В сърцето на пустинята","2026-04-23T01:10:00","4/23/2026","Thursday","1:10 PM","Зала1","Cinema City - Mall Of Sofia"
"Ритъмът на джунглата","2026-04-23T01:20:00","4/23/2026","Thursday","1:20 PM","Зала12","Cinema City - Mall Of Sofia"
"Почивката 2","2026-04-23T01:40:00","4/23/2026","Thursday","1:40 PM","Зала9","Cinema City - Mall Of Sofia"
"Майкъл","2026-04-23T01:50:00","4/23/2026","Thursday","1:50 PM","IMAX","Cinema City - Mall Of Sofia"
"Супер Марио Галактика: Филмът","2026-04-23T01:50:00","4/23/2026","Thursday","1:50 PM","Зала10","Cinema City - Mall Of Sofia"
"Мумията","2026-04-23T02:00:00","4/23/2026","Thursday","2:00 PM","Зала5","Cinema City - Mall Of Sofia"
"Майкъл","2026-04-23T02:10:00","4/23/2026","Thursday","2:10 PM","Зала3","Cinema City - Mall Of Sofia"
"Хопъри","2026-04-23T02:15:00","4/23/2026","Thursday","2:15 PM","Зала2","Cinema City - Mall Of Sofia"
"Докато смъртта ни раздели 2","2026-04-23T02:40:00","4/23/2026","Thursday","2:40 PM","Зала11","Cinema City - Mall Of Sofia"
"Брънч за начинаещи","2026-04-23T02:50:00","4/23/2026","Thursday","2:50 PM","Зала8","Cinema City - Mall Of Sofia"
"Супер Марио Галактика: Филмът","2026-04-23T03:00:00","4/23/2026","Thursday","3:00 PM","Зала1","Cinema City - Mall Of Sofia"
"Кокозайо и тайната на мармота","2026-04-23T03:00:00","4/23/2026","Thursday","3:00 PM","Зала7","Cinema City - Mall Of Sofia"
"Вампирите от Норич","2026-04-23T03:10:00","4/23/2026","Thursday","3:10 PM","Зала6","Cinema City - Mall Of Sofia"
"Проектът „Аве Мария“","2026-04-23T03:20:00","4/23/2026","Thursday","3:20 PM","Зала12","Cinema City - Mall Of Sofia"
"Мумията","2026-04-23T03:45:00","4/23/2026","Thursday","3:45 PM","Зала4","Cinema City - Mall Of Sofia"
"Супер Марио Галактика: Филмът","2026-04-23T04:00:00","4/23/2026","Thursday","4:00 PM","Зала10","Cinema City - Mall Of Sofia"
"Аватар: Огън и пепел","2026-04-23T04:00:00","4/23/2026","Thursday","4:00 PM","Зала9","Cinema City - Mall Of Sofia"
"Майкъл","2026-04-23T04:30:00","4/23/2026","Thursday","4:30 PM","IMAX","Cinema City - Mall Of Sofia"
"Хопъри","2026-04-23T04:30:00","4/23/2026","Thursday","4:30 PM","Зала2","Cinema City - Mall Of Sofia"
"Брулени хълмове","2026-04-23T04:40:00","4/23/2026","Thursday","4:40 PM","Зала5","Cinema City - Mall Of Sofia"
"Майкъл","2026-04-23T04:50:00","4/23/2026","Thursday","4:50 PM","Зала3","Cinema City - Mall Of Sofia"
"Драмата","2026-04-23T04:50:00","4/23/2026","Thursday","4:50 PM","Зала8","Cinema City - Mall Of Sofia"
"Кокозайо и тайната на мармота","2026-04-23T05:00:00","4/23/2026","Thursday","5:00 PM","Зала7","Cinema City - Mall Of Sofia"
"Зоотрополис 2","2026-04-23T05:10:00","4/23/2026","Thursday","5:10 PM","Зала11","Cinema City - Mall Of Sofia"
"Супер Марио Галактика: Филмът","2026-04-23T05:10:00","4/23/2026","Thursday","5:10 PM","Зала1","Cinema City - Mall Of Sofia"
"Вампирите от Норич","2026-04-23T05:20:00","4/23/2026","Thursday","5:20 PM","Зала6","Cinema City - Mall Of Sofia"
"Супер Марио Галактика: Филмът","2026-04-23T06:15:00","4/23/2026","Thursday","6:15 PM","Зала10","Cinema City - Mall Of Sofia"
"Проектът „Аве Мария“","2026-04-23T06:30:00","4/23/2026","Thursday","6:30 PM","Зала12","Cinema City - Mall Of Sofia"
"Мумията","2026-04-23T06:30:00","4/23/2026","Thursday","6:30 PM","Зала4","Cinema City - Mall Of Sofia"
"Кокозайо и тайната на мармота","2026-04-23T06:45:00","4/23/2026","Thursday","6:45 PM","Зала2","Cinema City - Mall Of Sofia"
"Убий Бил: Цялата кървава история","2026-04-23T07:00:00","4/23/2026","Thursday","7:00 PM","Зала7","Cinema City - Mall Of Sofia"
"Драмата","2026-04-23T07:10:00","4/23/2026","Thursday","7:10 PM","Зала8","Cinema City - Mall Of Sofia"
"Доставките на Кики IMAX","2026-04-23T07:15:00","4/23/2026","Thursday","7:15 PM","IMAX","Cinema City - Mall Of Sofia"
"Вампирите от Норич","2026-04-23T07:20:00","4/23/2026","Thursday","7:20 PM","Зала6","Cinema City - Mall Of Sofia"
"Супер Марио Галактика: Филмът","2026-04-23T07:20:00","4/23/2026","Thursday","7:20 PM","Зала1","Cinema City - Mall Of Sofia"
"Майкъл","2026-04-23T07:30:00","4/23/2026","Thursday","7:30 PM","Зала3","Cinema City - Mall Of Sofia"
"Мумията","2026-04-23T07:30:00","4/23/2026","Thursday","7:30 PM","Зала5","Cinema City - Mall Of Sofia"
"Балканска сватба","2026-04-23T07:30:00","4/23/2026","Thursday","7:30 PM","Зала11","Cinema City - Mall Of Sofia"
"Аватар: Огън и пепел","2026-04-23T07:45:00","4/23/2026","Thursday","7:45 PM","Зала9","Cinema City - Mall Of Sofia"
"Проектът „Аве Мария“","2026-04-23T08:30:00","4/23/2026","Thursday","8:30 PM","Зала10","Cinema City - Mall Of Sofia"
"Черно море","2026-04-23T08:45:00","4/23/2026","Thursday","8:45 PM","Зала2","Cinema City - Mall Of Sofia"
"Мумията","2026-04-23T09:10:00","4/23/2026","Thursday","9:10 PM","Зала4","Cinema City - Mall Of Sofia"
"Вампирите от Норич","2026-04-23T09:20:00","4/23/2026","Thursday","9:20 PM","Зала6","Cinema City - Mall Of Sofia"
"Майкъл","2026-04-23T09:30:00","4/23/2026","Thursday","9:30 PM","IMAX","Cinema City - Mall Of Sofia"
"Драмата","2026-04-23T09:30:00","4/23/2026","Thursday","9:30 PM","Зала8","Cinema City - Mall Of Sofia"
"Докато смъртта ни раздели 2","2026-04-23T09:30:00","4/23/2026","Thursday","9:30 PM","Зала1","Cinema City - Mall Of Sofia"
"Проектът „Аве Мария“","2026-04-23T09:40:00","4/23/2026","Thursday","9:40 PM","Зала12","Cinema City - Mall Of Sofia"
"Балканска сватба","2026-04-23T09:40:00","4/23/2026","Thursday","9:40 PM","Зала11","Cinema City - Mall Of Sofia"
"Майкъл","2026-04-23T10:15:00","4/23/2026","Thursday","10:15 PM","Зала3","Cinema City - Mall Of Sofia"
"Мумията","2026-04-23T10:15:00","4/23/2026","Thursday","10:15 PM","Зала5","Cinema City - Mall Of Sofia"
"Мумията","2026-04-23T01:00:00","4/23/2026","Thursday","1:00 PM","Зала6","Cinema City - Paradice Center"
"Черно море","2026-04-23T01:10:00","4/23/2026","Thursday","1:10 PM","Зала1","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-23T01:10:00","4/23/2026","Thursday","1:10 PM","Зала11","Cinema City - Paradice Center"
"Кокозайо и тайната на мармота","2026-04-23T01:20:00","4/23/2026","Thursday","1:20 PM","Зала7","Cinema City - Paradice Center"
"Вампирите от Норич","2026-04-23T01:30:00","4/23/2026","Thursday","1:30 PM","Зала3","Cinema City - Paradice Center"
"Майкъл","2026-04-23T01:40:00","4/23/2026","Thursday","1:40 PM","Зала8","Cinema City - Paradice Center"
"Мумията","2026-04-23T02:00:00","4/23/2026","Thursday","2:00 PM","Зала5","Cinema City - Paradice Center"
"Престъпление 101","2026-04-23T02:00:00","4/23/2026","Thursday","2:00 PM","Зала13","Cinema City - Paradice Center"
"Майкъл","2026-04-23T02:10:00","4/23/2026","Thursday","2:10 PM","Зала2","Cinema City - Paradice Center"
"Хопъри","2026-04-23T02:10:00","4/23/2026","Thursday","2:10 PM","Зала12","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-23T02:40:00","4/23/2026","Thursday","2:40 PM","Зала9","Cinema City - Paradice Center"
"Аватар: Огън и пепел","2026-04-23T02:40:00","4/23/2026","Thursday","2:40 PM","Зала14","Cinema City - Paradice Center"
"Драмата","2026-04-23T02:50:00","4/23/2026","Thursday","2:50 PM","Зала10","Cinema City - Paradice Center"
"Проектът „Аве Мария“","2026-04-23T03:10:00","4/23/2026","Thursday","3:10 PM","Зала4","Cinema City - Paradice Center"
"Кокозайо и тайната на мармота","2026-04-23T03:15:00","4/23/2026","Thursday","3:15 PM","Зала7","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-23T03:20:00","4/23/2026","Thursday","3:20 PM","Зала11","Cinema City - Paradice Center"
"Майкъл","2026-04-23T03:30:00","4/23/2026","Thursday","3:30 PM","Зала1","Cinema City - Paradice Center"
"Вампирите от Норич","2026-04-23T03:30:00","4/23/2026","Thursday","3:30 PM","Зала3","Cinema City - Paradice Center"
"Балканска сватба","2026-04-23T03:40:00","4/23/2026","Thursday","3:40 PM","Зала6","Cinema City - Paradice Center"
"Майкъл","2026-04-23T04:20:00","4/23/2026","Thursday","4:20 PM","Зала8","Cinema City - Paradice Center"
"Хопъри","2026-04-23T04:30:00","4/23/2026","Thursday","4:30 PM","Зала12","Cinema City - Paradice Center"
"Мумията","2026-04-23T04:45:00","4/23/2026","Thursday","4:45 PM","Зала5","Cinema City - Paradice Center"
"Майкъл","2026-04-23T04:50:00","4/23/2026","Thursday","4:50 PM","Зала2","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-23T04:50:00","4/23/2026","Thursday","4:50 PM","Зала9","Cinema City - Paradice Center"
"Зоотрополис 2","2026-04-23T05:00:00","4/23/2026","Thursday","5:00 PM","Зала13","Cinema City - Paradice Center"
"Драмата","2026-04-23T05:10:00","4/23/2026","Thursday","5:10 PM","Зала10","Cinema City - Paradice Center"
"Кокозайо и тайната на мармота","2026-04-23T05:15:00","4/23/2026","Thursday","5:15 PM","Зала7","Cinema City - Paradice Center"
"Вампирите от Норич","2026-04-23T05:30:00","4/23/2026","Thursday","5:30 PM","Зала3","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-23T05:30:00","4/23/2026","Thursday","5:30 PM","Зала11","Cinema City - Paradice Center"
"Брулени хълмове","2026-04-23T05:45:00","4/23/2026","Thursday","5:45 PM","Зала6","Cinema City - Paradice Center"
"Майкъл","2026-04-23T06:10:00","4/23/2026","Thursday","6:10 PM","Зала1","Cinema City - Paradice Center"
"Проектът „Аве Мария“","2026-04-23T06:20:00","4/23/2026","Thursday","6:20 PM","Зала4","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-23T06:20:00","4/23/2026","Thursday","6:20 PM","Зала14","Cinema City - Paradice Center"
